emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
fear,female,../data/raw\Actor_14\03-01-06-01-02-01-14.wav,-63.16674,-60.623768,-59.754196,-60.028156,-60.71909,-56.862003,-53.10451,-49.587223,-46.667366,-44.727642,-45.239258,-47.33518,-51.72864,-52.707867,-51.913597,-51.485138,-50.975777,-52.00785,-52.441326,-51.28145,-50.393787,-49.893364,-50.80979,-52.541172,-53.165195,-52.79379,-53.548084,-54.273224,-54.438217,-54.413467,-54.59063,-54.394398,-55.116566,-55.35972,-56.034912,-57.87911,-58.26815,-58.465252,-58.99107,-58.65284,-57.56201,-57.422474,-57.619053,-57.372578,-58.08957,-59.485134,-59.717995,-59.885033,-59.83311,-59.974735,-59.55893,-58.595726,-59.129337,-58.499386,-59.269547,-59.74356,-60.434914,-60.209568,-60.951775,-60.83311,-59.73711,-59.11684,-58.816685,-59.200848,-59.506645,-59.57722,-59.000748,-58.7119,-59.17397,-59.46813,-59.171124,-58.852196,-59.032745,-58.78621,-57.819862,-58.35021,-59.54314,-60.51015,-60.73655,-60.77547,-61.057148,-61.218464,-61.195053,-61.39824,-61.49689,-61.445873,-61.664616,-61.314724,-61.563572,-61.793324,-62.189533,-62.429897,-62.877487,-62.85688,-63.00944,-62.351734,-62.150127,-61.258495,-61.02357,-60.555504,-60.25613,-60.1751,-60.403168,-60.909557,-60.653336,-60.385544,-60.76692,-61.100304,-61.464954,-61.69335,-61.672207,-62.594467,-62.552177,-62.103405,-61.850826,-62.00642,-61.613766,-62.444225,-63.098297,-63.540787,-63.761703,-64.40461,-64.78187,-65.40834,-65.711174,-66.38201,-66.297195,-65.87092
happy,female,../data/raw\Actor_06\03-01-03-01-01-01-06.wav,-51.325645,-58.0122,-63.45697,-63.80766,-61.816536,-55.098366,-49.129955,-42.76751,-35.88328,-34.28469,-37.467495,-42.987656,-47.80362,-46.769955,-44.8455,-43.021175,-42.13622,-41.55475,-39.92137,-39.464626,-40.946434,-42.726887,-42.898014,-42.83161,-43.152466,-42.55519,-42.175556,-42.059937,-41.73454,-40.427277,-41.74027,-44.994816,-47.307766,-50.091988,-49.667202,-47.897263,-46.56836,-46.6805,-47.147243,-46.61463,-47.524055,-49.50847,-49.28873,-48.980297,-48.748936,-50.598682,-52.20942,-53.02675,-52.843872,-52.188488,-50.992794,-49.874058,-51.77566,-52.303844,-53.00415,-51.59764,-51.05217,-48.064068,-47.790607,-47.486065,-49.385094,-50.00592,-47.885376,-44.943,-43.314995,-43.12686,-44.10288,-43.200226,-42.76464,-43.178875,-45.178333,-46.32099,-44.72278,-43.174652,-44.843548,-47.43345,-47.842392,-47.716095,-47.141426,-47.61966,-46.456585,-47.099804,-48.236534,-46.152985,-46.361782,-49.588234,-49.849457,-48.876854,-51.042767,-52.316414,-50.716434,-51.64948,-52.339413,-51.388523,-52.270813,-50.512993,-50.502163,-51.3101,-49.880043,-50.361824,-51.420227,-52.523506,-55.255703,-56.97976,-58.496567,-60.021877,-61.4407,-62.791447,-63.137955,-62.814007,-63.498325,-63.93984,-64.180305,-64.966385,-65.538704,-64.848694,-64.817024,-64.9182,-65.3018,-65.43264,-65.80412,-65.54121,-64.83979,-64.598015,-64.76691,-63.729656,-63.48362,-64.22057
calm,male,../data/raw\Actor_11\03-01-02-01-02-01-11.wav,-45.68953,-45.75683,-41.0137,-37.865467,-39.31117,-42.807144,-43.832718,-46.023487,-45.88786,-45.18429,-44.82473,-45.34787,-48.020588,-50.42837,-50.595894,-48.227974,-47.258,-49.49803,-51.4612,-50.882862,-49.844185,-51.709263,-53.444603,-54.97361,-54.739494,-54.01711,-54.44751,-55.57146,-56.390236,-56.503513,-56.91097,-57.45637,-58.238605,-59.410255,-59.829792,-59.127773,-58.583122,-59.20806,-59.982594,-60.59102,-60.907948,-60.765537,-61.829952,-62.683052,-62.079514,-61.56954,-61.36346,-60.780785,-60.72115,-62.71564,-62.950886,-60.75874,-61.28093,-60.176956,-59.915287,-58.96061,-60.06658,-60.613373,-60.22564,-59.525654,-59.833633,-60.967754,-60.76739,-61.008537,-62.467953,-62.70628,-62.492596,-63.00177,-65.65009,-66.11189,-64.20971,-63.822346,-66.254074,-65.02261,-64.032166,-63.87501,-63.693073,-64.27335,-63.531532,-63.547783,-64.28787,-65.02823,-64.565025,-64.786514,-64.67196,-64.73229,-65.205734,-65.482605,-65.63594,-64.81017,-64.346596,-64.03779,-63.795742,-64.18126,-64.90956,-65.97707,-66.34701,-65.44597,-66.10715,-66.465706,-67.26814,-66.45599,-66.19299,-65.25607,-65.39432,-65.88109,-66.43038,-66.47691,-66.94503,-67.048485,-67.02395,-67.07972,-66.68126,-66.5408,-66.370255,-66.301155,-67.01752,-67.59796,-68.18494,-68.075134,-67.97261,-68.47013,-68.28914,-68.57234,-68.75442,-68.79308,-68.310776,-68.079704
surprise,male,../data/raw\Actor_03\03-01-08-02-01-01-03.wav,-47.64288,-48.143482,-46.26006,-45.071167,-41.23999,-35.76707,-32.365078,-31.285091,-30.832138,-31.316824,-31.932755,-30.944614,-33.100227,-33.13652,-33.333523,-32.89816,-32.391216,-32.090313,-31.293371,-29.730219,-29.65003,-30.856022,-30.776442,-31.969347,-34.699005,-35.233044,-34.379807,-33.617577,-33.269096,-33.900574,-34.89281,-35.96373,-36.557625,-37.526344,-37.53012,-37.5232,-38.17562,-37.927734,-38.043713,-38.597656,-38.266148,-37.80835,-37.709793,-37.486156,-38.58176,-40.974422,-40.529526,-38.617245,-36.74305,-37.55287,-36.875156,-36.416965,-39.11436,-39.338963,-39.381046,-38.136005,-38.881,-39.055855,-38.7483,-39.196384,-40.476227,-40.226196,-40.45827,-40.803356,-39.3373,-38.480568,-39.82414,-40.632046,-40.584923,-40.36402,-40.18419,-39.204952,-40.627983,-40.461803,-39.77193,-40.615414,-40.481586,-40.46948,-39.879208,-39.328938,-39.317013,-39.31984,-39.88777,-40.54475,-40.98359,-42.568703,-42.364788,-42.829414,-43.51466,-44.045856,-43.653847,-44.913593,-45.39673,-45.65459,-46.88891,-47.011726,-46.743237,-46.534023,-45.065777,-44.69054,-44.692993,-44.299263,-44.630894,-43.78981,-43.512577,-43.491543,-43.860397,-44.821686,-45.889057,-47.31496,-47.767925,-47.932644,-48.64827,-49.191753,-49.506847,-50.275196,-50.616844,-51.23846,-51.877544,-51.49599,-51.505924,-52.192356,-53.07761,-53.46882,-53.79434,-53.486454,-52.73378,-52.46021
disgust,male,../data/raw\Actor_11\03-01-07-02-02-01-11.wav,-45.395203,-45.697235,-42.620113,-35.726395,-28.507874,-26.592178,-27.976267,-32.349056,-35.39898,-35.232716,-32.40444,-30.467379,-32.311714,-35.88288,-37.655766,-38.11735,-35.949936,-34.77464,-34.980244,-35.65133,-37.6461,-39.06852,-38.028095,-37.53813,-37.6226,-38.829906,-40.339928,-41.061035,-41.088665,-40.798573,-41.669537,-43.025616,-44.342854,-45.041653,-44.20906,-44.23023,-44.794582,-45.97474,-46.286842,-45.711308,-44.7213,-44.090225,-44.05885,-45.35492,-45.30458,-45.157223,-44.578373,-44.00543,-43.858932,-46.283234,-47.777306,-46.522343,-46.482933,-45.809402,-47.339397,-47.129856,-47.62155,-47.3264,-47.493755,-47.438557,-47.46157,-48.002663,-48.908627,-49.60299,-50.819607,-52.165627,-51.94542,-52.76675,-54.79089,-56.033413,-53.598427,-53.811916,-55.411995,-54.67925,-53.36727,-53.706013,-53.159878,-53.435726,-51.886673,-50.675007,-50.376114,-50.63218,-50.665974,-51.07971,-52.337822,-52.46037,-52.266785,-52.311672,-52.704525,-52.06379,-52.347416,-52.025383,-51.885906,-52.461193,-52.148716,-52.197353,-53.924667,-54.61735,-56.376877,-56.006023,-56.88779,-55.208523,-54.597633,-53.590233,-53.83816,-53.6492,-53.20643,-53.780067,-53.94857,-53.687183,-54.274982,-55.106888,-55.00491,-54.517303,-54.518833,-54.40843,-55.221767,-55.381275,-55.577744,-55.436466,-56.264404,-56.553738,-56.27204,-55.70823,-55.754597,-56.85588,-56.92808,-58.19833
angry,female,../data/raw\Actor_22\03-01-05-01-02-02-22.wav,-54.52504,-53.09498,-54.647045,-51.565723,-46.225254,-38.798073,-33.214634,-28.951786,-27.004663,-29.549997,-32.171577,-34.82056,-36.140255,-35.350792,-34.496418,-33.47912,-33.302273,-33.16732,-32.752556,-31.758114,-31.843056,-33.15226,-33.1483,-35.227047,-38.818096,-40.79929,-39.98265,-37.831703,-35.8038,-34.482395,-34.793724,-36.545143,-38.547054,-41.212,-43.66658,-43.571884,-41.406315,-40.001064,-38.645805,-38.344944,-39.470654,-42.30915,-43.803555,-44.639282,-43.34653,-41.681503,-39.75575,-39.506615,-40.337837,-43.254574,-43.656628,-42.89692,-42.77121,-40.89135,-42.268345,-42.008053,-41.51105,-40.341564,-40.869843,-41.664818,-42.05896,-42.53025,-41.492836,-40.946304,-41.726917,-42.984238,-43.397114,-42.52316,-42.47228,-43.70486,-44.35239,-44.891373,-44.788685,-45.935394,-46.685253,-47.292118,-47.708393,-46.366142,-46.40824,-47.151062,-46.641438,-43.898144,-43.987507,-44.405594,-42.7866,-42.92198,-44.16936,-42.52735,-43.412144,-43.67035,-44.669247,-44.922985,-45.20151,-46.304718,-45.971172,-46.57529,-46.766342,-46.517178,-47.48302,-47.616917,-49.37835,-50.40873,-51.106503,-51.281334,-51.52886,-52.21414,-52.613758,-52.566933,-51.61255,-51.893673,-52.122166,-51.81586,-51.331394,-51.25162,-50.467106,-49.954967,-49.834538,-49.341938,-48.887276,-48.767284,-48.41546,-48.49353,-49.052074,-50.00373,-51.18646,-52.562138,-53.222195,-53.693676
angry,female,../data/raw\Actor_16\03-01-05-01-01-01-16.wav,-44.435837,-43.94993,-43.85508,-43.210617,-41.648067,-38.258705,-33.89223,-30.77532,-28.150137,-27.838932,-29.597923,-32.205,-34.835007,-33.461292,-32.56399,-33.191566,-33.241585,-33.316727,-32.518295,-31.206224,-31.06908,-32.417137,-33.00234,-33.332672,-33.309372,-33.67162,-33.423145,-32.720108,-32.77576,-33.478603,-34.47664,-35.86244,-37.312874,-39.15692,-39.681293,-38.951942,-37.74626,-37.66794,-37.440266,-36.88948,-37.44162,-38.642864,-40.360214,-41.269836,-41.330154,-41.10957,-39.60399,-39.37347,-39.672512,-42.15572,-42.79135,-41.73407,-42.019226,-39.87832,-39.65662,-38.47409,-39.862175,-40.195095,-40.638832,-41.435555,-42.856697,-41.743263,-40.18495,-39.19886,-39.470875,-40.753204,-41.026535,-40.984776,-40.77147,-41.4395,-41.319916,-40.66045,-40.739326,-42.038162,-42.93158,-42.985905,-42.141533,-43.204533,-43.279892,-43.0759,-43.62221,-43.970608,-44.228394,-43.442883,-42.558083,-42.74354,-42.554905,-40.820473,-40.75819,-41.581646,-41.97102,-42.073444,-41.649227,-42.238667,-42.34281,-41.813625,-40.682243,-40.750076,-40.99862,-40.846268,-41.15014,-41.16926,-42.164524,-43.176994,-44.58069,-46.708023,-47.591698,-48.516136,-48.557674,-48.28566,-48.57098,-48.152046,-47.68353,-47.507652,-47.344837,-47.39432,-48.143906,-48.372066,-48.560673,-48.380863,-48.064686,-47.429703,-46.09258,-45.732723,-46.43947,-47.212166,-48.0081,-49.27638
surprise,female,../data/raw\Actor_08\03-01-08-01-01-02-08.wav,-41.56764,-44.048992,-49.47227,-52.128197,-52.064514,-48.4762,-44.87825,-41.27515,-38.023552,-37.40235,-38.413506,-40.140617,-41.251236,-40.420803,-39.91493,-39.573917,-40.016174,-41.282413,-42.614414,-42.755672,-43.38961,-44.333458,-44.36712,-45.295723,-44.75931,-44.307354,-44.902443,-45.52025,-45.748272,-46.38743,-47.807648,-48.923466,-49.26025,-48.42422,-47.283092,-47.495293,-48.41567,-49.567303,-49.792717,-48.901695,-47.957306,-47.79619,-46.939156,-46.231674,-47.087666,-49.835464,-50.562363,-50.797165,-50.07323,-49.567,-49.197567,-49.08443,-50.922554,-50.500137,-50.654697,-50.266666,-49.91265,-48.67939,-48.38604,-48.665527,-48.58163,-47.938683,-47.699337,-47.869656,-48.079144,-48.774487,-49.433224,-48.864117,-49.574497,-50.024788,-50.18712,-50.491062,-52.226376,-53.822544,-54.295494,-55.089798,-55.214184,-55.300117,-55.048634,-55.082798,-55.0432,-54.50465,-53.974316,-53.99593,-53.58079,-53.14281,-52.081543,-52.442066,-52.26031,-52.72569,-53.21155,-53.03337,-53.58018,-53.087643,-53.50825,-53.184017,-53.047726,-53.381668,-52.96181,-53.967117,-53.65665,-53.723335,-53.677086,-54.137638,-53.936245,-54.41349,-54.444035,-54.55524,-54.837784,-56.001575,-57.225113,-57.557358,-58.372932,-59.035645,-59.573902,-59.62427,-59.553226,-59.92481,-60.03286,-59.44399,-60.57908,-60.921165,-61.48872,-61.306606,-61.75203,-61.981445,-62.15862,-62.00001
disgust,female,../data/raw\Actor_24\03-01-07-01-01-01-24.wav,-63.47061,-61.09618,-56.846336,-53.98589,-51.268818,-46.257565,-39.101418,-34.28689,-31.503311,-32.30169,-36.69712,-40.85015,-43.524967,-41.65433,-37.664444,-34.142082,-32.468246,-32.94507,-35.08633,-34.652035,-33.68361,-33.371273,-33.08586,-33.31148,-33.447334,-33.87873,-35.310974,-36.5678,-37.63383,-38.272034,-37.112755,-35.864483,-37.012196,-38.952698,-39.856606,-40.905773,-41.891697,-41.81666,-40.14,-38.634827,-37.756386,-38.528034,-39.679737,-41.0445,-41.10049,-42.344036,-42.170475,-41.41195,-40.80898,-42.349625,-43.60402,-42.45225,-42.839943,-40.72412,-41.08675,-42.213844,-44.504803,-43.737568,-43.06399,-41.484676,-41.270126,-43.548805,-44.254547,-44.85491,-43.972378,-44.03491,-45.008213,-45.457935,-46.279964,-46.43451,-46.306503,-46.29235,-45.755943,-45.863564,-46.923565,-47.214256,-46.03643,-46.334923,-46.817,-45.555683,-45.506844,-46.11413,-45.21555,-44.873913,-46.642437,-46.74066,-45.301243,-46.008095,-46.414448,-46.056866,-47.53615,-47.15255,-47.651264,-47.631638,-48.277977,-47.983047,-47.93357,-47.3385,-47.57435,-46.98132,-47.1673,-48.150383,-48.42676,-49.440903,-50.093956,-51.588028,-52.29475,-53.29798,-54.07112,-54.32818,-54.82726,-55.83959,-56.440918,-56.24602,-56.15362,-55.745037,-55.564373,-56.154297,-55.93991,-56.766544,-57.699043,-57.119164,-56.52146,-56.428776,-56.361404,-56.649708,-57.505997,-58.55191
calm,male,../data/raw\Actor_21\03-01-02-02-01-02-21.wav,-46.569912,-34.467663,-26.120789,-23.803179,-26.76831,-31.849247,-30.311272,-28.001945,-28.628273,-31.134068,-30.82814,-30.62703,-32.196075,-33.39648,-33.25382,-32.77339,-30.589125,-29.982916,-29.558332,-30.97315,-33.721207,-35.13555,-33.520405,-35.263233,-39.535103,-38.848736,-36.712715,-36.609238,-38.689816,-39.668995,-39.35719,-39.830864,-41.099926,-42.88486,-44.553375,-44.621468,-45.88148,-46.49407,-46.049183,-45.338245,-44.55178,-44.903866,-44.662548,-45.727436,-46.60999,-46.813797,-46.379677,-46.523926,-43.993706,-43.74755,-45.37591,-45.51526,-46.189117,-46.79495,-47.582115,-44.946693,-45.14558,-43.20799,-43.988777,-44.499203,-44.406364,-42.814846,-43.923443,-44.27817,-43.22168,-43.36103,-45.302807,-45.490868,-45.42253,-45.259254,-46.06988,-48.27656,-49.7868,-50.203953,-48.732925,-49.673126,-50.943146,-49.309536,-46.801987,-48.762775,-47.97835,-46.205845,-46.386913,-47.915348,-48.456127,-47.921986,-47.221992,-48.096405,-48.197563,-46.88884,-47.105907,-48.2897,-47.42734,-48.68125,-49.10222,-48.556786,-50.20461,-51.786266,-53.843155,-54.914745,-55.024788,-56.259254,-56.510483,-56.060844,-56.843433,-56.503033,-56.606308,-55.570984,-56.359188,-57.340546,-58.909496,-59.057995,-59.926414,-59.894993,-60.435955,-59.618515,-59.616787,-60.447105,-60.307995,-60.403027,-60.13537,-60.73602,-61.011456,-62.26219,-63.186783,-63.085136,-62.596382,-62.195473
fear,female,../data/raw\Actor_24\03-01-06-02-01-01-24.wav,-47.237328,-47.40578,-46.75268,-46.334156,-47.11521,-47.05436,-46.570045,-46.713425,-45.972477,-45.23486,-43.992584,-42.66434,-41.056927,-38.55102,-36.470272,-35.421906,-34.580574,-33.178143,-30.888975,-27.594854,-24.770111,-23.568628,-22.764633,-21.220627,-19.572876,-18.264256,-19.220787,-21.461842,-24.20595,-28.427328,-32.238903,-33.79981,-35.413864,-36.22847,-36.36441,-37.99509,-38.752964,-37.639015,-36.09296,-34.55505,-33.82361,-33.58451,-33.316147,-32.811996,-32.18334,-33.42945,-32.76164,-32.80775,-31.984093,-32.34494,-32.581314,-30.919119,-31.219028,-30.777565,-32.378468,-33.467014,-33.61353,-33.251663,-33.75316,-33.437553,-33.094563,-32.921326,-31.786299,-30.478716,-29.315006,-29.55869,-29.389671,-29.158514,-28.579678,-29.070505,-30.264614,-32.171066,-34.077175,-35.44477,-35.821785,-35.188305,-33.766174,-32.900455,-32.75184,-32.306774,-31.588234,-30.134071,-30.995008,-32.996315,-32.943157,-32.692078,-33.40857,-34.06278,-34.365612,-34.542854,-34.01915,-34.01867,-35.035503,-35.088272,-35.41948,-35.654312,-34.878613,-33.071754,-32.04,-32.892464,-33.157505,-33.470356,-34.785057,-35.13001,-34.814198,-35.781822,-37.781845,-38.982437,-39.91859,-39.75921,-39.31788,-40.360638,-41.531437,-40.948727,-40.787136,-40.433865,-41.118607,-41.670425,-41.36697,-40.72302,-41.132427,-41.0253,-39.53667,-38.439762,-38.993446,-39.383434,-38.89403,-38.935368
angry,male,../data/raw\Actor_19\03-01-05-02-02-01-19.wav,-23.8829,-32.63164,-36.841972,-37.296196,-36.448322,-31.668806,-27.526707,-25.871668,-23.686949,-21.890486,-19.484978,-15.220837,-11.660009,-9.219987,-9.954684,-13.190119,-16.639612,-18.761408,-20.515131,-19.953547,-19.067139,-19.674553,-19.214304,-17.973421,-16.339975,-13.314781,-10.754316,-8.814807,-7.899832,-8.339331,-9.29559,-10.834737,-13.229927,-15.920412,-16.180433,-16.926962,-16.876179,-16.80261,-16.863768,-16.259909,-15.266904,-14.592482,-14.388278,-15.036806,-14.845653,-15.403258,-16.38179,-14.870245,-12.895936,-14.904907,-16.380833,-15.681431,-16.308655,-15.435362,-16.35758,-16.287619,-16.174786,-14.994,-15.89082,-17.024103,-17.09589,-16.30988,-16.74874,-16.396149,-15.886108,-16.536762,-17.087671,-16.396646,-16.362488,-17.4367,-18.411955,-19.390913,-19.64745,-18.756655,-16.619932,-16.30738,-16.742414,-17.381554,-17.382668,-16.208267,-16.702063,-16.046932,-16.48419,-18.880768,-19.065468,-18.492388,-16.720505,-15.909301,-16.33918,-15.105756,-14.514786,-13.651162,-12.821496,-13.914524,-16.4427,-19.504625,-23.523762,-26.383806,-28.053762,-28.295399,-27.019855,-26.203867,-25.636093,-24.542532,-23.728964,-24.124985,-25.69103,-26.046583,-25.323166,-24.613668,-23.614285,-22.999943,-22.353724,-22.280865,-23.1156,-22.78776,-22.573595,-23.025259,-24.016176,-25.407373,-26.373491,-26.911882,-27.03992,-27.279888,-27.28017,-27.85959,-29.302874,-31.490898
fear,male,../data/raw\Actor_03\03-01-06-02-01-01-03.wav,-8.257171,-21.324875,-29.906836,-30.754906,-29.352337,-24.204391,-19.182058,-16.81591,-16.006983,-15.75994,-18.198025,-20.506021,-24.046663,-24.816462,-23.243807,-21.29062,-19.61798,-19.418957,-19.879404,-18.965477,-19.271076,-21.490824,-23.672775,-25.80982,-27.43356,-26.766888,-26.615065,-27.008232,-27.088903,-28.036423,-28.113388,-27.295116,-27.182795,-28.681341,-29.224884,-30.180838,-28.325668,-27.613832,-28.592278,-29.383244,-29.17658,-28.645758,-28.29731,-29.25641,-30.237274,-31.445383,-29.920265,-28.156092,-27.661766,-30.931023,-31.480581,-29.312777,-29.396505,-26.986925,-27.313154,-25.434187,-25.622404,-25.968925,-26.65125,-26.02663,-25.92994,-25.987478,-25.952358,-26.148458,-26.138618,-26.0178,-27.539083,-29.59922,-30.653397,-31.155224,-32.61727,-32.264297,-33.012417,-32.299294,-31.718365,-30.260172,-27.89732,-27.23628,-28.156815,-28.117277,-27.021265,-26.8457,-28.801977,-30.302174,-29.905054,-30.706959,-30.682579,-30.70616,-31.017239,-31.868862,-32.24742,-32.108273,-32.50915,-34.015675,-34.776974,-35.955475,-37.470413,-38.786488,-39.648712,-39.823803,-39.48493,-39.68173,-40.49465,-39.38065,-38.24379,-36.73758,-35.41865,-34.127403,-33.8905,-34.62347,-34.841324,-34.66671,-35.157177,-35.72984,-35.964134,-36.518402,-37.732372,-39.43763,-40.720154,-40.778393,-41.26966,-42.014668,-42.60665,-43.435078,-44.265358,-43.976498,-42.335365,-42.101788
sad,female,../data/raw\Actor_04\03-01-04-02-02-01-04.wav,-52.887306,-51.243305,-50.67771,-50.985626,-50.03998,-48.91772,-48.54729,-49.05399,-48.46959,-47.992126,-46.9366,-44.999413,-42.606003,-40.638195,-38.478245,-36.040577,-33.794865,-32.22795,-31.262667,-29.436417,-26.391768,-23.378477,-21.546608,-22.443027,-24.70834,-26.920134,-29.983492,-33.157894,-35.274048,-36.58339,-37.385197,-37.39389,-38.92274,-39.5335,-38.537136,-39.008846,-37.798008,-36.461346,-35.90967,-35.321857,-34.75471,-34.387257,-33.616695,-32.148273,-30.491375,-31.141983,-31.586666,-31.468807,-33.032707,-36.717834,-38.574997,-39.432915,-40.28748,-38.99499,-38.364616,-37.87998,-36.99895,-35.338657,-34.419827,-33.722965,-33.323067,-32.741337,-31.24525,-29.617264,-28.99862,-30.13589,-32.220634,-33.708523,-34.536278,-35.78725,-35.457333,-33.301006,-33.226566,-33.65007,-33.966324,-34.540146,-33.51434,-35.347527,-38.16015,-38.49432,-37.247204,-36.596664,-35.585316,-35.094643,-33.91263,-34.037956,-33.83842,-33.68872,-33.678345,-31.81761,-31.808315,-32.66394,-33.20378,-33.933617,-34.501167,-34.67695,-35.19118,-36.867123,-37.102413,-36.66349,-35.664215,-35.709717,-37.65354,-37.69032,-36.79172,-35.151966,-35.76381,-37.268475,-37.12235,-36.601727,-37.50834,-38.6165,-39.86228,-40.71717,-42.041046,-43.295433,-43.970394,-44.170933,-43.680965,-42.620853,-42.56244,-42.359238,-42.52776,-41.936665,-42.162308,-41.936165,-40.970848,-39.848415
surprise,male,../data/raw\Actor_23\03-01-08-02-02-02-23.wav,-49.05758,-49.55367,-52.1291,-51.25494,-48.744812,-45.28213,-41.73969,-38.980137,-37.3188,-36.19777,-35.27343,-34.369854,-34.707943,-35.148098,-36.87769,-38.231228,-39.477337,-40.30448,-40.697575,-40.081493,-39.758076,-39.44819,-39.26711,-38.4406,-37.255165,-37.675175,-38.24248,-38.217903,-38.445213,-39.403305,-40.89605,-41.767586,-42.216354,-42.610218,-42.431644,-42.25286,-42.021984,-42.159473,-42.066246,-41.93904,-42.171455,-42.84601,-43.161358,-43.93954,-42.718243,-43.086433,-42.93654,-42.01367,-41.566486,-42.357872,-41.949574,-41.911453,-42.586704,-41.15543,-41.359695,-40.500477,-40.65588,-40.397404,-41.196064,-41.8285,-41.479923,-41.223812,-41.46519,-41.60714,-41.537342,-41.744465,-42.668518,-43.19083,-43.398018,-43.318455,-43.26752,-43.970387,-43.616196,-43.55908,-43.493076,-43.838875,-43.17776,-42.712357,-42.40971,-43.2994,-43.012,-43.005135,-43.7822,-45.049385,-45.22863,-45.472145,-45.760056,-45.665306,-45.35215,-45.20775,-44.149418,-44.07246,-44.23009,-44.83768,-45.57271,-46.84743,-47.459663,-47.775414,-48.615597,-48.636784,-48.80954,-48.493614,-48.04577,-48.62545,-48.73209,-49.096687,-48.683342,-49.05613,-49.21558,-48.986496,-48.252842,-47.938343,-47.78077,-48.05463,-48.613174,-48.969864,-48.474384,-48.630558,-48.556614,-48.891758,-48.76254,-48.957115,-49.583675,-49.940453,-50.24611,-50.643684,-50.256294,-50.174385
